run,commodities,paths,obj_exact,mip_GAP,status,time_exact,case_num
0.0,56.0,56.0,0.6968651121917873,3466342.43910505,9.0,1800.1430287361145,11.0
1.0,56.0,56.0,1.3083803308477735,1849062.5395594947,9.0,1800.138204574585,11.0
2.0,56.0,56.0,1.3259841129744054,1844441.5085684569,9.0,1800.132039308548,11.0
3.0,56.0,56.0,11.378242340563984,238035.36383900716,9.0,1800.1267244815826,11.0
4.0,56.0,56.0,0.9365736257708192,2706442.8837354835,9.0,1800.1406025886536,11.0
5.0,56.0,56.0,1.0762389143070603,2492917.1407316127,9.0,1800.1407527923584,11.0
6.0,56.0,56.0,1.0354094720720752,2310440.259167633,9.0,1800.1415150165558,11.0
7.0,56.0,56.0,0.9357759671211218,2505950.731502938,9.0,1800.1415259838104,11.0
8.0,56.0,56.0,4.801771564806184,484468.06263642455,9.0,1800.1293077468872,11.0
9.0,56.0,56.0,0.914120537638046,2924721.851573721,9.0,1800.139511346817,11.0
10.0,56.0,56.0,0.8387988492213821,3137515.512910645,9.0,1800.1157116889954,11.0
11.0,56.0,56.0,0.8977549805733247,2709899.3900233903,9.0,1800.1421144008636,11.0
12.0,56.0,56.0,0.7268651551128542,3134455.577533284,9.0,1800.139328956604,11.0
13.0,56.0,56.0,0.8576490130441385,3047202.3809389123,9.0,1800.1409158706665,11.0
14.0,56.0,56.0,2.2527626358940367,1045239.6206939436,9.0,1800.129958152771,11.0
15.0,56.0,56.0,0.8799297873884342,2819851.893143758,9.0,1800.2040495872498,11.0
16.0,56.0,56.0,0.9125327521994812,2517899.819862921,9.0,1800.135504245758,11.0
17.0,56.0,56.0,0.6511427739570306,3628672.466472663,9.0,1800.1390929222107,11.0
18.0,56.0,56.0,0.7983638704242589,2907194.712524604,9.0,1800.141838312149,11.0
19.0,56.0,56.0,1.1279241963959237,2207921.86660406,9.0,1800.1754937171936,11.0
20.0,56.0,56.0,0.8109592616103253,3153850.3933308893,9.0,1800.1370286941528,11.0
21.0,56.0,56.0,0.8304912142982533,2993702.9183281334,9.0,1800.142826795578,11.0
22.0,56.0,56.0,0.9244280989212784,2673174.695055527,9.0,1800.1328287124634,11.0
23.0,56.0,56.0,4.325562168858317,561182.0298399077,9.0,1800.1274082660675,11.0
24.0,56.0,56.0,0.8771398184681691,2985096.4595268704,9.0,1800.5500161647797,11.0
25.0,56.0,56.0,1.0598465121345195,2386316.367440817,9.0,1800.1394815444946,11.0
26.0,56.0,56.0,1.146288074191942,2451219.444971013,9.0,1800.1424372196198,11.0
27.0,56.0,56.0,1.0381768918802308,2226612.271909438,9.0,1800.1540489196775,11.0
28.0,56.0,56.0,2.3549467216830964,885452.9825215668,9.0,1800.123838186264,11.0
29.0,56.0,56.0,0.9709869140839512,2415785.406857192,9.0,1800.1420204639437,11.0
0.0,90.0,90.0,0.9829315892188402,inf,9.0,1800.835884809494,12.0
1.0,90.0,90.0,1.0230915064199164,inf,9.0,1800.5681908130646,12.0
2.0,90.0,90.0,1.1574822325405103,inf,9.0,1800.8559393882751,12.0
3.0,90.0,90.0,1.038272854260438,inf,9.0,1800.8991055488586,12.0
4.0,90.0,90.0,1.1105245829433468,inf,9.0,1800.7769701480863,12.0
5.0,90.0,90.0,1.2079576587795762,inf,9.0,1800.8775520324707,12.0
6.0,90.0,90.0,1.05930742123443,inf,9.0,1800.8896763324738,12.0
7.0,90.0,90.0,1.0959026072170792,inf,9.0,1800.8095343112946,12.0
8.0,90.0,90.0,1.1476154034030774,inf,9.0,1800.8627502918243,12.0
9.0,90.0,90.0,1.128485460335963,inf,9.0,1800.8282697200775,12.0
10.0,90.0,90.0,1.1107449719523874,inf,9.0,1800.8007113933563,12.0
11.0,90.0,90.0,1.4755089498504137,inf,9.0,1800.6270966529846,12.0
12.0,90.0,90.0,0.9768482774450684,inf,9.0,1800.8190751075745,12.0
13.0,90.0,90.0,1.0805116428456718,inf,9.0,1800.4912910461426,12.0
14.0,90.0,90.0,1.1739280259441367,inf,9.0,1800.8927891254425,12.0
15.0,90.0,90.0,1.138369614644669,inf,9.0,1800.8676455020905,12.0
16.0,90.0,90.0,1.128034632821643,inf,9.0,1800.6787502765656,12.0
17.0,90.0,90.0,0.9897415615192472,inf,9.0,1800.6901960372925,12.0
18.0,90.0,90.0,1.0404232665133093,inf,9.0,1800.864921092987,12.0
19.0,90.0,90.0,1.1815626406908688,inf,9.0,1800.966320991516,12.0
20.0,90.0,90.0,0.9816858599776714,inf,9.0,1800.8578202724457,12.0
21.0,90.0,90.0,1.1259511929601749,inf,9.0,1800.8161506652832,12.0
22.0,90.0,90.0,1.077832577148201,inf,9.0,1800.7748653888702,12.0
23.0,90.0,90.0,1.0405808906112457,inf,9.0,1800.594396829605,12.0
24.0,90.0,90.0,1.3416795994198782,inf,9.0,1800.6265184879303,12.0
25.0,90.0,90.0,1.1106519849319034,inf,9.0,1800.9083979129791,12.0
26.0,90.0,90.0,1.1074786952688802,inf,9.0,1800.5548114776611,12.0
27.0,90.0,90.0,1.0008462769362068,inf,9.0,1800.8023881912231,12.0
28.0,90.0,90.0,1.093559865363039,inf,9.0,1800.85840010643,12.0
29.0,90.0,90.0,1.0288842458053151,inf,9.0,1800.5057334899902,12.0
0.0,180.0,180.0,2.01830481410353,inf,9.0,1804.403175115585,13.0
1.0,180.0,180.0,1.9647716377811697,inf,9.0,1803.506323337555,13.0
2.0,180.0,180.0,2.0136072308956448,inf,9.0,1803.81188082695,13.0
3.0,180.0,180.0,1.946975256061328,inf,9.0,1804.1664385795596,13.0
4.0,180.0,180.0,1.9630493609061577,inf,9.0,1809.2874381542208,13.0
5.0,180.0,180.0,1.9081139620126604,inf,9.0,1803.6259307861328,13.0
6.0,180.0,180.0,1.899563813585134,inf,9.0,1804.0829524993896,13.0
7.0,180.0,180.0,1.968040243135608,inf,9.0,1804.7082436084747,13.0
8.0,180.0,180.0,2.1010366949450354,inf,9.0,1806.7152180671687,13.0
9.0,180.0,180.0,2.140621728359228,inf,9.0,1807.5773487091064,13.0
10.0,180.0,180.0,2.014260327357755,inf,9.0,1804.695259809494,13.0
11.0,180.0,180.0,1.945599447429631,inf,9.0,1806.2515580654144,13.0
12.0,180.0,180.0,2.0464580035741617,inf,9.0,1806.9564962387085,13.0
13.0,180.0,180.0,1.9864312659094852,inf,9.0,1805.524639606476,13.0
14.0,180.0,180.0,2.0165702673128054,inf,9.0,1809.7994713783264,13.0
15.0,180.0,180.0,1.9114100297439487,inf,9.0,1806.1815485954285,13.0
16.0,180.0,180.0,1.9622959163065008,inf,9.0,1804.5071141719816,13.0
17.0,180.0,180.0,2.053010292376353,inf,9.0,1806.2615685462952,13.0
18.0,180.0,180.0,2.4118999459584667,inf,9.0,1804.049460411072,13.0
19.0,180.0,180.0,1.8945544010856377,inf,9.0,1809.5111532211304,13.0
20.0,180.0,180.0,1.8894685869599188,inf,9.0,1808.026484966278,13.0
21.0,180.0,180.0,1.9785362878633863,inf,9.0,1810.0550937652588,13.0
22.0,180.0,180.0,1.8646545608876184,inf,9.0,1804.1270010471344,13.0
23.0,180.0,180.0,1.9322398760518888,inf,9.0,1805.669527053833,13.0
24.0,180.0,180.0,1.8861379654462689,inf,9.0,1808.217596292496,13.0
25.0,180.0,180.0,2.1364992160821314,inf,9.0,1806.3224246501925,13.0
26.0,180.0,180.0,1.9038497574382125,inf,9.0,1805.2735197544096,13.0
27.0,180.0,180.0,2.0604174098403427,inf,9.0,1804.2022533416748,13.0
28.0,180.0,180.0,2.0856770702870624,inf,9.0,1804.174623966217,13.0
29.0,180.0,180.0,1.9196114476707768,inf,9.0,1808.726333141327,13.0
0.0,360.0,10.0,571.9880197344178,937.0631673287936,9.0,1800.1433160305023,16.0
1.0,360.0,10.0,344.7237954681307,1589.9936642014195,9.0,1800.1313827037811,16.0
2.0,360.0,10.0,487.4434833633693,1138.729794856407,9.0,1800.1170399188995,16.0
3.0,360.0,10.0,654.8582660220897,845.8858238267188,9.0,1800.1117043495178,16.0
4.0,360.0,10.0,571.5476351435818,963.6830923563356,9.0,1800.1002950668335,16.0
5.0,360.0,10.0,599.2278931427346,910.6824517597952,9.0,1800.1184117794037,16.0
6.0,360.0,10.0,690.5220330288673,800.8927677335588,9.0,1800.1841967105863,16.0
7.0,360.0,10.0,480.7162966844341,1129.1770512464534,9.0,1800.1289954185486,16.0
8.0,360.0,10.0,413.1918826275429,1246.2853774192286,9.0,1800.075733423233,16.0
9.0,360.0,10.0,293.2260582247728,1855.8458063219969,9.0,1800.106942653656,16.0
10.0,360.0,10.0,295.5952820961007,1819.1287602998295,9.0,1800.288408756256,16.0
11.0,360.0,10.0,350.2701859168452,1587.7753935006383,9.0,1800.1647460460665,16.0
12.0,360.0,10.0,395.59588428372,1385.822506457285,9.0,1800.181598186493,16.0
13.0,360.0,10.0,708.7660562000491,785.6771583942817,9.0,1800.11407995224,16.0
14.0,360.0,10.0,618.3398396151013,889.5187889186108,9.0,1800.119905948639,16.0
15.0,360.0,10.0,623.8409499886341,961.2021413711236,9.0,1800.136302471161,16.0
16.0,360.0,10.0,683.540005656657,803.7388122570345,9.0,1800.154256105423,16.0
17.0,360.0,10.0,730.9364217612394,750.5813316951678,9.0,1800.1277384757996,16.0
18.0,360.0,10.0,387.6717437859149,1365.5783476765494,9.0,1800.1143028736117,16.0
19.0,360.0,10.0,718.1240589473679,798.5529458207288,9.0,1800.1307327747345,16.0
20.0,360.0,10.0,599.9513605905329,979.9590295105842,9.0,1800.5984799861908,16.0
21.0,360.0,10.0,635.8336313819672,880.4889924380892,9.0,1800.1168520450592,16.0
22.0,360.0,10.0,672.3458764543418,838.8844024264542,9.0,1800.1440308094025,16.0
23.0,360.0,10.0,261.8135468117326,2001.2172338185487,9.0,1800.1023037433624,16.0
24.0,360.0,10.0,399.8379047822208,1370.7767569038483,9.0,1800.1551849842072,16.0
25.0,360.0,10.0,700.505681529124,827.281288129692,9.0,1800.135692834854,16.0
26.0,360.0,10.0,801.1591775869971,744.1850560141868,9.0,1800.1376433372498,16.0
27.0,360.0,10.0,586.0434032374962,985.6362211881288,9.0,1800.116027355194,16.0
28.0,360.0,10.0,426.0212574244957,1321.4487267797565,9.0,1800.1175529956818,16.0
29.0,360.0,10.0,552.8119466773517,975.8467843628204,9.0,1800.1220948696136,16.0
0.0,10.0,360.0,0.1214560003576298,inf,9.0,1801.0402522087095,17.0
1.0,10.0,360.0,0.1355160737427365,inf,9.0,1801.0072815418243,17.0
2.0,10.0,360.0,0.1868028419182948,inf,9.0,1801.0445215702057,17.0
3.0,10.0,360.0,0.1288485923511152,inf,9.0,1801.0363461971283,17.0
4.0,10.0,360.0,0.1704999999999999,inf,9.0,1801.0066697597504,17.0
5.0,10.0,360.0,0.1514834762137431,inf,9.0,1801.0253744125366,17.0
6.0,10.0,360.0,0.119549675518743,inf,9.0,1800.8845555782318,17.0
7.0,10.0,360.0,0.1225381593046791,inf,9.0,1800.9224255084991,17.0
8.0,10.0,360.0,0.1443484856873927,inf,9.0,1800.8969597816467,17.0
9.0,10.0,360.0,0.1107538812196275,inf,9.0,1800.890849351883,17.0
10.0,10.0,360.0,0.1403269754768392,inf,9.0,1800.8096392154694,17.0
11.0,10.0,360.0,0.1714621392035075,inf,9.0,1801.0135111808777,17.0
12.0,10.0,360.0,0.1687650914108313,inf,9.0,1801.0749440193176,17.0
13.0,10.0,360.0,0.1844180509489272,inf,9.0,1800.9664137363434,17.0
14.0,10.0,360.0,0.1132855989065606,inf,9.0,1800.9633667469025,17.0
15.0,10.0,360.0,0.1276846560631743,inf,9.0,1801.0195019245148,17.0
16.0,10.0,360.0,0.2241054613935969,inf,9.0,1800.995630979538,17.0
17.0,10.0,360.0,0.1362971279839749,inf,9.0,1800.84797000885,17.0
18.0,10.0,360.0,0.1355469429966926,inf,9.0,1800.9571738243103,17.0
19.0,10.0,360.0,0.1395101982916722,inf,9.0,1800.923932313919,17.0
20.0,10.0,360.0,0.1091104948591908,inf,9.0,1800.8850660324097,17.0
21.0,10.0,360.0,0.1258944956704365,inf,9.0,1800.983100414276,17.0
22.0,10.0,360.0,0.1553703555183831,inf,9.0,1800.9864280223846,17.0
23.0,10.0,360.0,0.1287688895361211,inf,9.0,1800.9221572875977,17.0
24.0,10.0,360.0,0.1522020700788149,inf,9.0,1800.961932182312,17.0
25.0,10.0,360.0,0.1159728972173873,inf,9.0,1801.0060589313507,17.0
26.0,10.0,360.0,0.1209128359380108,inf,9.0,1800.959997177124,17.0
27.0,10.0,360.0,0.1803215654952076,inf,9.0,1800.831326961517,17.0
28.0,10.0,360.0,0.153187576624438,inf,9.0,1800.975486755371,17.0
29.0,10.0,360.0,0.153972907545712,inf,9.0,1800.9822297096252,17.0
0.0,450.0,20.0,33.08788625649578,78686.97062385242,9.0,1800.1656494140625,18.0
1.0,450.0,20.0,31.09395093661752,87344.85556893329,9.0,1800.158314704895,18.0
2.0,450.0,20.0,26.18391376329503,99202.41501138864,9.0,1800.1373207569122,18.0
3.0,450.0,20.0,30.08402152217552,90329.291820503,9.0,1800.2526116371157,18.0
4.0,450.0,20.0,13.85579816465281,185638.0946184918,9.0,1800.1871507167816,18.0
5.0,450.0,20.0,28.324725715386,95812.5085234089,9.0,1800.171294927597,18.0
6.0,450.0,20.0,15.05819198813514,186603.13810145293,9.0,1800.1775035858154,18.0
7.0,450.0,20.0,9.955466808434966,268618.1659085318,9.0,1800.2866623401642,18.0
8.0,450.0,20.0,41.47289986292012,62561.70627372785,9.0,1800.143423318863,18.0
9.0,450.0,20.0,51.49070756736582,54348.04173171774,9.0,1800.140939950943,18.0
10.0,450.0,20.0,17.959097835322797,157517.1650531545,9.0,1800.1353735923767,18.0
11.0,450.0,20.0,13.268167235717469,193762.74598733924,9.0,1800.1457216739657,18.0
12.0,450.0,20.0,4.704230804494642,570411.7607101699,9.0,1800.3327276706696,18.0
13.0,450.0,20.0,16.985301334953085,156878.1054263125,9.0,1800.1488173007965,18.0
14.0,450.0,20.0,11.742321296656634,235765.6290053932,9.0,1800.1316487789154,18.0
15.0,450.0,20.0,10.742349402701212,265400.83099908096,9.0,1800.2037749290466,18.0
16.0,450.0,20.0,53.9375923154729,54654.04644206713,9.0,1800.1607685089111,18.0
17.0,450.0,20.0,17.033288398518753,154266.33711124415,9.0,1800.2107946872711,18.0
18.0,450.0,20.0,22.60949012567921,118187.58395340864,9.0,1800.1748490333557,18.0
19.0,450.0,20.0,15.4776236680431,181317.79916742665,9.0,1800.150752544403,18.0
20.0,450.0,20.0,19.135905668120387,142788.05325604722,9.0,1800.149965763092,18.0
21.0,450.0,20.0,39.2014448133196,67997.4657239825,9.0,1800.2553851604462,18.0
22.0,450.0,20.0,20.69071945678588,133714.66796465282,9.0,1800.247836112976,18.0
23.0,450.0,20.0,52.05648203312593,51744.36843528087,9.0,1800.1447448730469,18.0
24.0,450.0,20.0,15.797548723197576,165572.43353304078,9.0,1800.218334197998,18.0
25.0,450.0,20.0,19.282702147254486,144094.75525157913,9.0,1800.1469371318815,18.0
26.0,450.0,20.0,12.908679704646651,218065.17445615964,9.0,1800.2836167812347,18.0
27.0,450.0,20.0,36.65278440912039,74791.0711275227,9.0,1800.1480832099917,18.0
28.0,450.0,20.0,28.866397240215345,93592.49813485556,9.0,1800.1447813510897,18.0
29.0,450.0,20.0,38.053503651440856,71353.19186297922,9.0,1800.188739776611,18.0
0.0,20.0,450.0,0.2124358011408619,inf,9.0,1807.048633813858,19.0
1.0,20.0,450.0,0.2082985514362877,inf,9.0,1807.8086640834808,19.0
2.0,20.0,450.0,0.2948213172657386,inf,9.0,1803.60395526886,19.0
3.0,20.0,450.0,0.2787424830631043,inf,9.0,1805.227739572525,19.0
4.0,20.0,450.0,0.2367484419081128,inf,9.0,1805.337619781494,19.0
5.0,20.0,450.0,0.269125681325078,inf,9.0,1811.8356311321256,19.0
6.0,20.0,450.0,0.2169517280660713,inf,9.0,1805.658570766449,19.0
7.0,20.0,450.0,0.2724543684456236,inf,9.0,1810.40700674057,19.0
8.0,20.0,450.0,0.2557524574276616,inf,9.0,1818.1009016036987,19.0
9.0,20.0,450.0,0.2691760779382557,inf,9.0,1811.269955396652,19.0
10.0,20.0,450.0,0.2739104901628222,inf,9.0,1813.7079808712008,19.0
11.0,20.0,450.0,0.2509522406702568,inf,9.0,1808.8556051254272,19.0
12.0,20.0,450.0,0.2962002381021516,inf,9.0,1815.278165102005,19.0
13.0,20.0,450.0,0.2461010917913465,inf,9.0,1803.7939579486847,19.0
14.0,20.0,450.0,0.322447197552056,inf,9.0,1809.3584961891172,19.0
15.0,20.0,450.0,0.2520160527260269,inf,9.0,1814.0616846084597,19.0
16.0,20.0,450.0,0.2673600016158514,inf,9.0,1812.2770736217497,19.0
17.0,20.0,450.0,0.2079496431721594,inf,9.0,1807.572759389877,19.0
18.0,20.0,450.0,0.2610741353874568,inf,9.0,1812.8539888858795,19.0
19.0,20.0,450.0,0.2725561546459053,inf,9.0,1819.9712705612185,19.0
20.0,20.0,450.0,0.2115414352990792,inf,9.0,1815.7166929244995,19.0
21.0,20.0,450.0,0.2472776009381805,inf,9.0,1814.3922674655917,19.0
22.0,20.0,450.0,0.2612248933934862,inf,9.0,1805.0761516094208,19.0
23.0,20.0,450.0,0.235077205183537,inf,9.0,1803.6144409179688,19.0
24.0,20.0,450.0,0.2364095650322855,inf,9.0,1802.600961446762,19.0
25.0,20.0,450.0,0.2384761132566624,inf,9.0,1807.3440215587616,19.0
26.0,20.0,450.0,0.2253768038482095,inf,9.0,1806.9178538322449,19.0
27.0,20.0,450.0,0.2204787266234945,inf,9.0,1807.837237119675,19.0
28.0,20.0,450.0,0.2379577984990739,inf,9.0,1805.0141954422,19.0
29.0,20.0,450.0,0.2418233263539131,inf,9.0,1808.6417171955109,19.0
0.0,720.0,30.0,7.942230575095285,1199700.6372584922,9.0,1800.5672135353088,20.0
1.0,720.0,30.0,8.822793296089381,inf,9.0,1800.6511375904083,20.0
2.0,720.0,30.0,7.658646139357794,1281889.2395948414,9.0,1800.8152186870575,20.0
3.0,720.0,30.0,7.704398057640121,inf,9.0,1800.553025007248,20.0
4.0,720.0,30.0,7.525888860170572,1273689.3529038494,9.0,1800.4861295223236,20.0
5.0,720.0,30.0,7.707443846296607,inf,9.0,1800.706749677658,20.0
6.0,720.0,30.0,8.51480491178073,1147232.9510162196,9.0,1800.7845447063446,20.0
7.0,720.0,30.0,8.692534795444958,inf,9.0,1800.5595786571505,20.0
8.0,720.0,30.0,7.890852122452682,1214654.8960351995,9.0,1800.4567108154297,20.0
9.0,720.0,30.0,8.359497958177455,inf,9.0,1800.7545924186709,20.0
10.0,720.0,30.0,7.47573109142046,inf,9.0,1800.781979560852,20.0
11.0,720.0,30.0,7.877814828399237,1209445.2515606936,9.0,1800.463754415512,20.0
12.0,720.0,30.0,8.208915159326265,1178170.9190184406,9.0,1800.4793660640717,20.0
13.0,720.0,30.0,8.411429084380577,inf,9.0,1800.8534152507782,20.0
14.0,720.0,30.0,9.03704331944284,1047776.816348285,9.0,1800.9575204849243,20.0
15.0,720.0,30.0,8.979281866293263,inf,9.0,1801.4256327152252,20.0
16.0,720.0,30.0,8.35278125514745,inf,9.0,1800.8380980491638,20.0
17.0,720.0,30.0,8.795053304904025,inf,9.0,1800.569613456726,20.0
18.0,720.0,30.0,8.551954502216176,1114515.8229203408,9.0,1800.8619599342346,20.0
19.0,720.0,30.0,7.541499541251317,inf,9.0,1800.694346189499,20.0
20.0,720.0,30.0,7.55741251240518,inf,9.0,1801.308562040329,20.0
21.0,720.0,30.0,7.533212805720307,1243782.3591224854,9.0,1800.6718633174896,20.0
22.0,720.0,30.0,8.713626019277813,inf,9.0,1800.5033538341522,20.0
23.0,720.0,30.0,8.21471594563308,inf,9.0,1800.5175352096558,20.0
24.0,720.0,30.0,7.423803710691217,inf,9.0,1800.7471251487732,20.0
25.0,720.0,30.0,8.225430482869124,1155910.0876420334,9.0,1800.5471527576449,20.0
26.0,720.0,30.0,7.853592160133453,inf,9.0,1800.5461893081665,20.0
27.0,720.0,30.0,7.433024437454633,inf,9.0,1801.2424614429474,20.0
28.0,720.0,30.0,7.300764038633186,1295277.032330035,9.0,1800.4362897872925,20.0
29.0,720.0,30.0,8.410713586607992,inf,9.0,1801.006544828415,20.0
0.0,30.0,720.0,0.3727026261481809,inf,9.0,4121.627049446106,21.0
1.0,30.0,720.0,0.3637671049101153,inf,9.0,4161.319899082184,21.0
2.0,30.0,720.0,0.3244437814973843,inf,9.0,4164.710454940796,21.0
3.0,30.0,720.0,0.3393293856558367,inf,9.0,4169.918380975723,21.0
4.0,30.0,720.0,0.3141225618247056,inf,9.0,4181.22690820694,21.0
5.0,30.0,720.0,0.3615334681732018,inf,9.0,4180.956275939941,21.0
6.0,30.0,720.0,0.3712042568144168,inf,9.0,4160.162650823593,21.0
7.0,30.0,720.0,0.332956616449731,inf,9.0,4154.038927555084,21.0
8.0,30.0,720.0,0.3208325656262972,inf,9.0,4159.732757091522,21.0
9.0,30.0,720.0,0.3087607347208721,inf,9.0,4159.193894863129,21.0
10.0,30.0,720.0,0.3754298145072627,inf,9.0,4151.0906636714935,21.0
11.0,30.0,720.0,0.3692262575174788,inf,9.0,4163.905595779419,21.0
12.0,30.0,720.0,0.3495500592166483,inf,9.0,4166.403700351715,21.0
13.0,30.0,720.0,0.3586059807920856,inf,9.0,4159.193470954895,21.0
14.0,30.0,720.0,0.3267301977969205,inf,9.0,4167.308181524277,21.0
15.0,30.0,720.0,0.3368780365744312,inf,9.0,4164.845997810364,21.0
16.0,30.0,720.0,0.3069193665085618,inf,9.0,4162.450159549713,21.0
17.0,30.0,720.0,0.3445759628583866,inf,9.0,4166.158814668655,21.0
18.0,30.0,720.0,0.3660523874818521,inf,9.0,4156.990930080414,21.0
19.0,30.0,720.0,0.3317922012207332,inf,9.0,4153.653014183044,21.0
20.0,30.0,720.0,0.3542673674308266,inf,9.0,4169.764326572418,21.0
21.0,30.0,720.0,0.3316349656418071,inf,9.0,4166.600411653519,21.0
22.0,30.0,720.0,0.3856490348306802,inf,9.0,4170.232259988785,21.0
23.0,30.0,720.0,0.3159934012635434,inf,9.0,4167.80057311058,21.0
24.0,30.0,720.0,0.3154404701653635,inf,9.0,4168.340948343277,21.0
25.0,30.0,720.0,0.3563670150987225,inf,9.0,4169.346631288528,21.0
26.0,30.0,720.0,0.3041226183624634,inf,9.0,4164.905278921127,21.0
27.0,30.0,720.0,0.3269551493953804,inf,9.0,4165.67701292038,21.0
28.0,30.0,720.0,0.3332727565998172,inf,9.0,4157.096920967102,21.0
29.0,30.0,720.0,0.3410140663415422,inf,9.0,4159.872070550919,21.0
